id	filename	md5	size	state
3864b181-8a56-456a-98c3-b4edd75954d2	CPTAC-2.ed5876d8-4cdf-4b31-a099-bb0bf6debd3e.arriba.rna_fusion.bedpe	57ae86e5dbf019db9f25345efa31f86d	508	released
e840083e-fedd-4a50-ba08-dd5c9edd6fb8	12da3fa7-3a3a-4ded-a34c-79352962c650.wxs.VarScan2.aliquot.maf.gz	75e0f0c185fa09346990cddb5740edb2	435606	released
6e855757-8f71-4e09-88f9-57ae1194c06f	e0339bc2-de5d-4a57-a317-7794a58db797.rna_seq.star_splice_junctions.tsv.gz	4435b1edaaedd7adf826c57cb7e5cd62	2749691	released
43ceb633-4497-49ad-b531-9311223604c5	2e72dbd3-72d7-4869-ad86-b6b6de9750e9.wxs.pindel.raw_somatic_mutation.vcf.gz	426fc97d122ad6ea80d62cfa143ff097	47192	released
0b1b9296-53f9-42de-ae8b-c44d45a6e1ae	CPTAC-2.930670f7-ac61-4fb7-a713-afdd1536eba2.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
7e381e13-3847-49f5-b87e-be3fe62d23d0	4e1cdb70-7318-493f-a21d-bc2a22dcda57.wxs.muse.raw_somatic_mutation.vcf.gz	6e2440c00e756adfb77d9104fee25a28	129735	released
ab1014e3-651f-48b3-bbfe-9e13914f4607	c05b3de8-184d-4b91-b409-18b6e9b39c99_wxs_gdc_realn.bam	aad94ff2e8542b29e1e11bdc2f134cd2	53953589745	released
8cf3583a-a1ee-4214-a4c9-d00f504d6527	59e99d78-b1b4-4c9b-8118-262bed9b9b2d.wxs.varscan2.raw_somatic_mutation.vcf.gz	64f54d740098484ed89f47a88d6ac5cf	75075	released
1c5dfba4-2894-439a-bcab-986d75dd62f0	ef2e9c7f-f17e-4a98-abb3-04cae63e55d2_wxs_gdc_realn.bam	18fb3eb80a7441182a014d056ca14df2	48169707235	released
c8a04d89-a502-49f1-a697-bc7939083ca5	fa991515-7ec1-4b1d-8390-51cf841b778b_wxs_gdc_realn.bam	a07edd91164d9137e47f2fe52a49741c	47167974276	released
7c0711fb-8abf-4c5c-96b2-5b5b4b09f870	CPTAC-2.b0a8a26d-0a62-413d-8d13-6531cf11a288.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
8ce69464-7fbb-4871-bcd7-1177c550e27b	0b845751-17c5-4c16-8281-4c9b6e18604e.rna_seq.star_splice_junctions.tsv.gz	37c7725f2fecd41624a42248273d2b84	2860339	released
aa4ac27e-255b-4269-9fc1-98f77bb828f8	CPTAC_2.6a2fa0a2-0fe5-4c07-a7ae-bc1ac8b11909.wxs.VarScan2.somatic_annotation.vcf.gz	4e4c0b270431bfdd23f146ec9436d9a0	542363	released
8b7ca5ff-957c-4d5f-bb3b-8a6ef7851c52	CPTAC-2.ed5876d8-4cdf-4b31-a099-bb0bf6debd3e.arriba.rna_fusion.tsv	5f509a15f7ad4ca2985aad0979dae141	4334	released
f8ba7c90-b494-4b40-b5a3-f99c79c16741	1edaad35-afb5-450a-af61-06137c613187.wxs.aliquot_ensemble_raw.maf.gz	a7581caf093bf11491187e1c617c6795	310144	released
bb4a0e31-facd-496b-b4a3-acf4c6316f9f	1c49f503-ceb2-4880-83ed-195506001f39.wxs.MuSE.aliquot.maf.gz	c306715907b4f0daa3d2825959c9b636	1413839	released
2804b78a-1324-413c-8573-ec5c01dea972	e0339bc2-de5d-4a57-a317-7794a58db797.rna_seq.transcriptome.gdc_realn.bam	94b89b82bd630dc8f18178063a0082d6	8212016139	released
f98a844c-7e1d-40bd-876f-a0bbd5cac902	0b845751-17c5-4c16-8281-4c9b6e18604e.rna_seq.augmented_star_gene_counts.tsv	94984c944cacc44b0193bea444a0a4de	4201747	released
4cb4cd5b-0515-44db-9dc0-e455ee4d3ee7	CPTAC-2.703f0ace-5e99-471d-b817-1aee0427c564.arriba.rna_fusion.bedpe	f7297faf3f0376448dd3a4a09bedb8ca	4319	released
289058ef-a822-4735-ba74-4c2a453f85d4	CPTAC_2.6b5dcd35-0c61-434f-9d51-63ad9bd549f0.wxs.MuSE.somatic_annotation.vcf.gz	7d2de05f5cb592e03d3e60284060b83b	1982105	released
005040fc-aff2-4d64-af74-232174fa3a0a	ff557307-747d-4ea7-85f6-a0055964cf6f.wxs.Pindel.aliquot.maf.gz	30498a12b964899a4ce127c64095994b	1097232	released
7352d4ab-6bdc-4fe5-8fae-abf10532f20c	ce594a23-7055-443d-8454-444cbfe6aa74.rna_seq.star_splice_junctions.tsv.gz	217c25f5c4da09e088f0851f527e8326	2589987	released
8ef99924-fa3f-44b7-ae9e-dc3df533cc4c	072edfbd-8e5e-47db-8fbd-ea0773555c80_mirnaseq_gdc_realn.bam	9ba0bb9a4564e6076f83fe051cfffbcd	84467362	released
e8725db6-f3d1-4618-87f7-9e53b4f73f4d	2f38764b-86af-4656-94b6-cdc362b0d741.wxs.Pindel.aliquot.maf.gz	2270f62f5458b5462d7662a379bfc526	1186639	released
6e91df0a-8ff7-46c7-9252-dc42196c9a8b	a1577549-d8e5-4e04-9653-0c69577588f7.wxs.VarScan2.aliquot.maf.gz	30d93dd028169d58d6679cfe81f7d3dc	272505	released
139db471-4339-49a2-9f0d-0a35586165bd	c717cacc-28d9-45e7-9f88-edbb6f78c47f.wxs.MuSE.aliquot.maf.gz	698c7253bf41253dbe9c7aa48e7950a3	196089	released
615b015e-fbf7-409b-bad0-557f44618462	CPTAC_2.b0491dcf-fe82-4ca1-8897-958fbb21fce5.wxs.MuTect2.somatic_annotation.vcf.gz	94807ef0f435948b61ae4309de6ae946	8990263	released
69a2c076-e017-4c97-bfa3-850d61a18031	9051016e-8093-4fe6-9de6-ff0de96d92c7.rna_seq.transcriptome.gdc_realn.bam	eb9d63c07bcf1711b904ae833b6bd23a	7085505556	released
21a753cc-8040-4ac6-867f-55f7354a0b71	babd95ad-d3a5-485c-8af0-c036cfff7337.mirnaseq.mirnas.quantification.txt	1489a0d0d95e4ade12de619da90d744e	50667	released
47ae594d-f613-49e9-a7dd-a9d90561d084	CPTAC-2.fdb37bc5-67bc-4d87-9fe9-00c7915e82b0.star_fusion.rna_fusion.tsv	2944b9ff8dac45c564dcb360c7552913	1391	released
dac7c908-4234-477f-bfb1-86a49298372d	6ee83c11-db97-49e2-b2fe-95bf9a4b07d2.wxs.varscan2.raw_somatic_mutation.vcf.gz	43ef66c6e8e0afb660e99eba9ce78e85	243844	released
78f56fe5-8739-44f3-8d6d-6260547f5458	CPTAC-2.703f0ace-5e99-471d-b817-1aee0427c564.arriba.rna_fusion.tsv	9f5188319159bcdc4965497d097d3214	9151	released
f32ed12a-e80c-41ec-94f2-7ab336b82e77	CPTAC_2.c3c3b562-0880-4b36-8a7b-0bf5b5e42c35.wxs.VarScan2.somatic_annotation.vcf.gz	f916d05b8738b61437cd01529eac8a13	1984256	released
6b45833c-12e2-4b6f-9a0d-88a4bd629cf3	dacc81ad-5c72-467c-b1db-1c12d2909dd7.wxs.aliquot_ensemble_raw.maf.gz	972e7ccacc871c514548e4208f42fcad	376697	released
2249d397-5da0-435b-91d0-7bf0fc1b5532	ce594a23-7055-443d-8454-444cbfe6aa74.rna_seq.augmented_star_gene_counts.tsv	076fafd09f76143b6a8bdd40b44e6687	4199929	released
cd2e9aa7-cb14-4a40-af55-33e0e485cdac	57767b1f-f411-40e6-9342-ac4464fdb211.wxs.aliquot_ensemble_masked.maf.gz	1d9759bbfe21a8cd7257cf10b9c6f06a	31040	released
2f1b071a-ffe3-42fc-be95-dc50761fe2c1	CPTAC_2.a36d973b-4ba1-4341-b84a-d846e5bf79a0.wxs.Pindel.somatic_annotation.vcf.gz	9a8e6b25265b53203294db8eef20536d	379562	released
22efa0da-54e3-4178-88fd-12765acac246	7e7515e0-34ad-4408-a470-96364beaed33.wxs.MuTect2.aliquot.maf.gz	d853fec3a514a55126aa806107c49e39	2948115	released
11bec7d3-6abe-4505-855c-03578eefc96b	ce594a23-7055-443d-8454-444cbfe6aa74.rna_seq.transcriptome.gdc_realn.bam	d9abe2e60ef7adc33371871aa0f17f0d	6341587461	released
e04332df-c7d9-4d3e-83ca-df7747117770	e4b2608f-2b51-43e7-b4fb-8380662bb2d0.wxs.pindel.raw_somatic_mutation.vcf.gz	01e2076b6cee23ca33fa541900c76cf2	231804	released
31a87de0-395f-48b3-b1dd-57bc1db74a22	57767b1f-f411-40e6-9342-ac4464fdb211.wxs.aliquot_ensemble_raw.maf.gz	659d4610dd5cdac68f86877dfd6aedb0	209746	released
584111da-24cd-4dca-a630-15bb7b1a0a6d	babd95ad-d3a5-485c-8af0-c036cfff7337.mirnaseq.isoforms.quantification.txt	f206a1d147baddf3d6f5ac914f6ca832	539459	released
7d27dbc7-3df6-4296-b32e-44cf0a957987	CPTAC-2.2867f2bc-ba8f-49e2-9db6-8133a9a3b74b.star_fusion.rna_fusion.bedpe	dcc79006ef0cf448ae8c1c871081cb63	719	released
3749a5e8-1efe-408b-99df-10a03a7a99cb	9051016e-8093-4fe6-9de6-ff0de96d92c7.rna_seq.star_splice_junctions.tsv.gz	99373dd31ab7da79a6c035d3f0e4ab74	2641502	released
a7d8a832-5791-4ef3-a841-c8cd054b3196	408a3152-827e-4482-a0c2-09b8ac7ef29b_wxs_gdc_realn.bam	3a2189392d3614dcbdbbc83904b33f13	50762110995	released
d1b219f5-8e07-444c-b0c3-8cc1812cc29e	CPTAC_2.15ed98d7-b4a6-45f3-85e4-b8913f1d94ae.wxs.Pindel.somatic_annotation.vcf.gz	d53cf117ee7977dbd10c4c543cc970ca	126736	released
78a5dc5c-7272-4d69-95af-fdf269fcdcc3	e7d5d88b-98e0-4bc9-848b-f6575867c3ca.wxs.VarScan2.aliquot.maf.gz	58396a6e7ba7ca4a09ed9f3d19ad0cf2	1523914	released
b26468fe-20ee-44a7-bdff-39b0d7b66a86	4ce4d688-ce22-43bf-817b-393ee751da34.rna_seq.genomic.gdc_realn.bam	8905a937529bd0b9a1eea5309ce40724	4524222948	released
db85fbef-c84d-49a5-a342-7d0cdb5c09c4	CPTAC_2.d7707ff5-7bc4-42e3-b4d3-70effd8f17bf.wxs.VarScan2.somatic_annotation.vcf.gz	4f9569838c730a21610e150c5c081e71	334808	released
70d98f29-caf0-4bd4-aae8-be8cccbd55f4	44264186-3895-481b-809a-c36b53aabdee_wxs_gdc_realn.bam	36440906503ff81f59af4b5a40a3a7fa	39749179081	released
6ecef449-63fb-4456-bf66-470cad667c49	CPTAC-2.db312461-65a0-4340-8872-fafe317e46cf.star_fusion.rna_fusion.tsv	6a1f8a8b1939811169c17e297a20341f	2275	released
064663ff-7875-43cd-b4c9-1f1302d15d19	CPTAC-2.91422c4e-420e-4010-85f3-6c4194418dd0.arriba.rna_fusion.bedpe	99b82ffe02e0ae0cb372110c804ce7d2	2388	released
5bacba25-166c-4233-a989-8cac217ad178	9091acba-53c4-4b3c-b4cc-c432264c33d7.wxs.mutect2.raw_somatic_mutation.vcf.gz	643af5e5fc889f1b6391b866922726be	1148652	released
0fe3b7a1-afc3-4372-8e01-4d9f490dab92	9db2e5b5-6a61-4208-b0b4-8f63634deb55.wxs.muse.raw_somatic_mutation.vcf.gz	4e41415613437ff809c973ae27af1eca	33662	released
72c3beb3-7536-4390-a585-90edb1c0cf83	CPTAC_2.f75696b6-29fb-407f-b169-eb43407363a8.wxs.MuSE.somatic_annotation.vcf.gz	8343a359eea73a0a57ab1cd0b0a4d45f	285476	released
503db97f-8497-40d2-ada0-bf4d1c813f36	CPTAC_2.361d365a-1bc2-42ba-bbbf-1790da92ec39.wxs.MuSE.somatic_annotation.vcf.gz	ea8df830ed9b13dfd73afdf1fc22da06	580403	released
f1f2dae3-0e30-4810-8be9-a85b1d651355	CPTAC_2.80ee7a61-3640-4a4a-9e08-3da13938004b.wxs.MuSE.somatic_annotation.vcf.gz	db4b04b17158a7e802924f13f097a049	359681	released
f7479912-5369-4201-9a13-25cade1da8f9	fb541bd7-79e0-45fe-9bf2-95480946f7e5.wxs.aliquot_ensemble_masked.maf.gz	3439ba9344dc273893b002d9d75608b7	47698	released
dff30af9-4ace-4a0b-87cc-0079f8f6a3db	a4f62168-a47e-4bba-a0b8-9de471adcc32_wxs_gdc_realn.bam	e613df273d4e4e1703a35e5597b58a69	49548315087	released
e3003c8a-c45d-4380-9bcb-86438f0324d7	c2ad7e2f-08fc-4296-adea-5f8da353bba8.wxs.VarScan2.aliquot.maf.gz	2abbb7024e5faad255b131329504cf76	577937	released
bac37fb4-dc11-4b7a-8dc3-9ca5d1098615	1aa52a04-4932-4853-b901-dc8cce639b7d.wxs.mutect2.raw_somatic_mutation.vcf.gz	8172a31404bfb69aa6276be7ef84ba88	790807	released
47e2c814-b211-4547-b1c6-f4e14f46d317	d6b0af83-14de-4d5c-b131-8ce035c79f9d_mirnaseq_gdc_realn.bam	5da2c1562f4d10605f32747f7a903ae4	82231962	released
215df61b-4716-472d-a4d1-c3c892794930	4ce4d688-ce22-43bf-817b-393ee751da34.rna_seq.augmented_star_gene_counts.tsv	272b755ded43aeb9f46edaeeb7d4cddb	4200230	released
2e794d19-3b42-4c0c-af57-a787855106a5	e356c596-3039-4e44-97ad-8b18596669ad.wxs.aliquot_ensemble_raw.maf.gz	85bf0b993353481d765ef228a8b47085	441156	released
5d4b162c-9f55-40ff-b3e1-ee126ccbbdc5	37e5aa69-51ae-4bad-81d3-67ba8f636a78_mirnaseq_gdc_realn.bam	db46bf9b17f4510ca5def845f578a765	47856429	released
17550e57-2f52-49c6-8c74-6980f51e9216	CPTAC-2.6eeea931-4704-4615-b428-66be0e968ad4.star_fusion.rna_fusion.bedpe	ca2362725dac7dabb179ecc2da9cec6a	659	released
c5542aa0-087d-4b91-947e-acc9d20ea3e8	e356c596-3039-4e44-97ad-8b18596669ad.wxs.aliquot_ensemble_masked.maf.gz	356bb263569e64385fac398a76d5517d	63023	released
ec03f4de-4340-4a19-b2e4-bb7203942b7a	24ab77db-6d2b-4b59-a902-0bc6e2089d63.wxs.Pindel.aliquot.maf.gz	d2cbb46d8ff1940d628f4543e6e36888	173110	released
4cd36316-ec3e-40fd-a858-e477cd07dfec	CPTAC-2.409c3fd0-9535-411c-97a2-02dd50470427.arriba.rna_fusion.bedpe	cd037a41e1af9c8003de6cffea0a1d18	3023	released
a2a8563c-22ef-4d79-aff2-94f5dc515e69	5c085f96-75ab-4021-b503-6bc6017b89ae.rna_seq.star_splice_junctions.tsv.gz	6c2c8083776998363e544f20583bbcb9	3007514	released
29333533-d3cb-4f75-afe6-2ddb5ced40fb	CPTAC_2.fe533eed-13b4-4ed1-bb0e-39dd149ff7a6.wxs.VarScan2.somatic_annotation.vcf.gz	58945c4c75f4adfe5947c69f4ca8d637	441900	released
b2913661-327a-4065-8992-2b0b258a5b81	4ce4d688-ce22-43bf-817b-393ee751da34.rna_seq.chimeric.gdc_realn.bam	1d7781a4fb50b19e9230131cdb0d1d7b	9254293	released
b369f03f-c9d4-4ec3-87e9-ab271b638b5f	6765495f-b9f2-4399-aae6-535291ab6fab_wxs_gdc_realn.bam	6ea158015c715d686bad4b116894b02f	45865766234	released
82b3279d-a5ac-4407-abbc-58a3fcdb06f5	CPTAC-2.b442b82b-926a-444d-8905-de6f8650d40c.arriba.rna_fusion.bedpe	50f9650148e0a7416399bbdda1448328	5684	released
c9acca74-0a9f-4e9a-b8e1-8728b0d123d8	394fdce5-daeb-44fd-94b0-2909316ae5b8.wxs.MuTect2.aliquot.maf.gz	6ddd835c94d2357a11afca272eaf007b	4151670	released
4607292b-3f13-49e9-9bf9-65383678a298	8256500e-ea1f-487e-9b69-7e6f6c992334.rna_seq.genomic.gdc_realn.bam	ba87dc08a41f1a40f05c63e82bca20e5	4407112296	released
0afb1b06-5288-4df8-b434-db51d6bd7ae7	CPTAC-2.20a717a8-a22c-41b3-a1fc-165f6f0c2ea6.arriba.rna_fusion.tsv	a15c341bb27a494d1859c380c57cc215	6069	released
b1ab8e5f-45eb-4e8d-92d2-1c49cb443e5c	5c085f96-75ab-4021-b503-6bc6017b89ae.rna_seq.transcriptome.gdc_realn.bam	0851680ad4e3705929ba2ec6b97f4aa1	7156088949	released
9f9cc1c5-b8d6-458c-96ca-1e56c7748e13	CPTAC-2.20a717a8-a22c-41b3-a1fc-165f6f0c2ea6.arriba.rna_fusion.bedpe	c9f0aa95412565ce9b46c4be25c3e053	2940	released
8162408c-852b-490e-af5a-6ddfb23ceb54	4e9ef4fc-c85b-4e5e-ad6c-6e25b12d0405.wxs.MuSE.aliquot.maf.gz	e465098e429322f03552d336bc176296	287868	released
84bf3297-8471-426a-94b4-4d56f185166d	3415393f-407f-4314-be15-aff5fd72b24d.wxs.MuSE.aliquot.maf.gz	a9328bf84a73d3b3f9ab38988cb0604f	259484	released
6dcc6a7d-961c-4b77-bae4-35f0d67bdeef	4c587f89-6fa3-4d62-9812-98b3a29545a7.mirnaseq.mirnas.quantification.txt	d0503ad2a1366f2f42abf851d20a1a2d	50310	released
ae2c83ba-0910-4c6d-aa4f-7ee64e6a3872	CPTAC_2.c58175ab-637a-45a3-91f2-840493c1c5bf.wxs.Pindel.somatic_annotation.vcf.gz	de38be0887ec06b166bd3b5b7da161fa	186976	released
55e6e693-de5c-434b-8cbd-93afedfa53ef	8256500e-ea1f-487e-9b69-7e6f6c992334.rna_seq.star_splice_junctions.tsv.gz	52ba43ea595df5355676308fceda2c28	2660352	released
d10c1db8-ec5e-4b68-ae64-9775e6081472	CPTAC-2.6eeea931-4704-4615-b428-66be0e968ad4.star_fusion.rna_fusion.tsv	aa2186d7a89f1a928c7ab813dd639914	4055	released
1d45815b-4128-4a12-a743-254f2e0e9059	ba0570bd-508d-4b93-b147-365af6a86241.rna_seq.augmented_star_gene_counts.tsv	a89c8b00095dfd9579c15afac225185d	4212729	released
9077a60b-69f7-4c5c-8ee6-f6e3109d7610	CPTAC-2.649fd92a-9db8-4242-9548-0a78df7c04f3.arriba.rna_fusion.tsv	40d93b9c9c2efd01d79784a14b43bf28	9946	released
238c5d80-b1f3-4838-9523-cdb0db4f8c62	8256500e-ea1f-487e-9b69-7e6f6c992334.rna_seq.augmented_star_gene_counts.tsv	a4fb9deafb7e827e86b2979122276be2	4193752	released
32aa613a-b47d-40b3-b151-88f153bbb367	CPTAC_2.cf6b78be-4a55-427b-a719-31e46d769bf3.wxs.Pindel.somatic_annotation.vcf.gz	b996641469d4ccc85f58ea9728bf1a91	208043	released
93bdfcf0-12ce-4f48-bb04-2414cd4671c2	82055a16-fe82-4564-b751-04a7ee533318.mirnaseq.isoforms.quantification.txt	0db2af22f2f6efb761a7e689cb3d6c22	509681	released
a6a5138f-ccb1-40ab-9e2c-d5d22435b409	ba0570bd-508d-4b93-b147-365af6a86241.rna_seq.transcriptome.gdc_realn.bam	23d1ea56fce3da55c7d39db731a5cb89	6916734595	released
c22619c5-0646-45be-9822-874b0b41693f	CPTAC_2.b56c8744-5bbd-4cc4-b5c4-8246e7550a52.wxs.MuTect2.somatic_annotation.vcf.gz	a77dee2c07ffdc8950a326836189f727	5054164	released
90ccfbd3-cc3d-48d2-9948-0da67f15b671	002f4f9f-aab1-4425-8be5-9d264e39b02a.wxs.MuSE.aliquot.maf.gz	26bd08aac3a58ceaa371f04ba59f1755	238362	released
62d22c40-32c3-4b32-b997-d7e5689af3fb	b0cfe5ee-7eb6-4dde-adf3-b0ea150fdfb5.wxs.aliquot_ensemble_masked.maf.gz	f18e67c6c0f7f7cdee3d6b569c80cf71	27814	released
c5480082-3706-4a22-8f6c-722ca5f2c3cd	5686785d-4b11-4d34-8607-5a6285294930.wxs.VarScan2.aliquot.maf.gz	dba9422b3b4a79bf80d1957383e441f0	434359	released
ceb8bc4a-4b6e-4872-b159-e4b2d12ff3a0	5f3b1cbd-5af1-4586-9019-b1e38f56abf6.wxs.pindel.raw_somatic_mutation.vcf.gz	46a6ffe6df37bfffae17a3a46d3f8385	39964	released
946f7400-4fae-49ca-ac48-3ae6d3da72a1	CPTAC-2.70b2a601-c44e-47c7-a501-1b1f9f05ae83.star_fusion.rna_fusion.bedpe	f2b94c49e3f4c21db325d40debb7e7a5	1680	released
54f8d003-1bb2-4e0f-9e2c-c2021a399f70	477ca5a8-a0f6-47d1-82ec-f6ef4e69c200_wxs_gdc_realn.bam	568539bfd3342324eb28cc51619e2e68	55420405181	released
f90f9d3d-fc46-4165-b78b-89cda9b65217	0140ad9b-d7f2-49d8-acab-8dca435d2e70_wxs_gdc_realn.bam	891cb93f99a6702e569474130d7d8da6	62795687822	released
da332127-d426-4c92-bced-804fd3cf91cd	CPTAC_2.594970c7-7054-460e-a1a8-b1c378f4c79c.wxs.VarScan2.somatic_annotation.vcf.gz	3cffdaa9aa8a8ff668d4ad4c3125a19c	608962	released
fd1dfa96-1816-4c81-9e1a-f7c4a4ddb0f2	CPTAC-2.181a020b-c4dc-488f-9a0c-e3499060b31e.arriba.rna_fusion.tsv	36628540cf52786e64fb2f9c06099374	4980	released
fa908e59-37cb-4e63-a993-d2a9a0186ee0	7ffd75c2-e24c-4a17-a103-0e4335789270.wxs.MuTect2.aliquot.maf.gz	727075e7ff556767677f28720a863681	7361827	released
2c666f2b-d5c9-4ebd-8b76-919e127c387a	7e4bf4c2-48e6-4e0a-bbc5-8c0656637ca0.wxs.Pindel.aliquot.maf.gz	6d9db61a57a6baff49a927a3ab6bc671	144891	released
a55721fa-2eca-4dc0-be0d-af80314879e7	CPTAC_2.b25acd30-8723-4173-b26c-fda43c2e7fd2.wxs.MuSE.somatic_annotation.vcf.gz	0eeadf3f1a8dbd3353354c952e98217b	522982	released
5f6a3c7f-9f01-4ee7-871b-d900986c167a	db056bff-3816-4906-8323-ae98bcc7927b.wxs.Pindel.aliquot.maf.gz	9cc44657e09be6171d1435828839d082	78398	released
e0d3850c-da57-4114-a852-9f4c8526be5c	CPTAC-2.70b2a601-c44e-47c7-a501-1b1f9f05ae83.star_fusion.rna_fusion.tsv	59f4b91643c0fac52a70506d619baa2c	4596	released
cb6a1209-2aa8-4d79-8aad-c74d8da9893b	b0cfe5ee-7eb6-4dde-adf3-b0ea150fdfb5.wxs.aliquot_ensemble_raw.maf.gz	c09495337472d19f0527c71f349b0e4e	266867	released
8814067f-7612-488a-be08-20fe8bca8f09	d9196382-e901-457f-b771-cb0beb0c4652.mirnaseq.isoforms.quantification.txt	7a553b312e564ba686ccd50e38c60a67	498984	released
260437d1-2849-4c43-b2af-52917a27946d	CPTAC-2.048405dd-da24-435d-84a4-4c0a88b272c8.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
3ed16fc2-15d9-48a9-94ea-46f1b9f55186	CPTAC-2.181a020b-c4dc-488f-9a0c-e3499060b31e.arriba.rna_fusion.bedpe	ee9575c958d66f7f2732ce0a981f6700	537	released
8cd95482-c76f-4a68-9416-0eb04cd7c6d2	ba0570bd-508d-4b93-b147-365af6a86241.rna_seq.chimeric.gdc_realn.bam	60b71afcfcd50293654eb9e714f951b5	72823013	released
3662f589-c008-4936-a92e-79baaff5529c	5bfdbc0b-7104-4e9c-ab7c-684b73897d9b.rna_seq.genomic.gdc_realn.bam	ce6630f7d38a1020834684fc407b5867	4726164261	released
65784bc2-0325-47bb-a70e-690d3ec5b34e	14d73ef5-9bb5-45cd-be74-cc5c90000d03.wxs.pindel.raw_somatic_mutation.vcf.gz	849589f5a37a837cd4e996ce563eebbb	30295	released
34e42f1a-b2a3-465c-817d-ae11e390d0a3	09125184-e08e-44bd-b81d-69b4aad3d19d.wxs.MuSE.aliquot.maf.gz	9400ec51e8e687d0eb0bb8219fb7f810	379747	released
dc61ca74-b3d6-42ab-b9d5-f290045d1969	CPTAC-2.2dbbd966-c8ee-4a49-90c3-6926a886d17f.arriba.rna_fusion.bedpe	812a89ed54b8651c68295e6ee5b369a2	2192	released
0f218000-0591-4455-b8c5-60fee61be6f3	b9085dbf-5c33-482c-bdd7-9326c9907889.wxs.MuTect2.aliquot.maf.gz	43a9eb3312df5dcef65ca72d3964d13a	5409358	released
e6678040-9f79-48e7-9869-9d94255536dd	b7b6b33b-5052-4538-8147-e82f69d03dda.rna_seq.star_splice_junctions.tsv.gz	6c1527289d0de543c4ea1ac29ee0757e	2688897	released
08dc723a-c9c8-4563-879e-1313f5da5eb7	5bfdbc0b-7104-4e9c-ab7c-684b73897d9b.rna_seq.star_splice_junctions.tsv.gz	bd00227b52ef1286be348aa09bf9d2bd	2645273	released
2c21736b-9f3d-45de-ab7c-eb16a3ef6587	8f257003-58a5-4e28-833c-b0fc3d363545.wxs.varscan2.raw_somatic_mutation.vcf.gz	9bc7382543a313267f011bfdc2c285b0	124771	released
cf4c75e6-3994-4b5c-8ba5-f08602a4ef03	6aca6c24-6c69-40d0-8edf-e7ac8cf3afea.wxs.mutect2.raw_somatic_mutation.vcf.gz	9b838d46bf087a3985c1a8d22cd3b22b	1112233	released
a20a0b6a-a511-4426-897d-322506fd9294	5bfdbc0b-7104-4e9c-ab7c-684b73897d9b.rna_seq.chimeric.gdc_realn.bam	e2a9d6e947831cc6783f2b19a405123d	33320406	released
8e3bccb6-9067-4520-b7ea-02d3a3becdb2	b3545e59-b178-4190-aee5-6c1e5d70baca.mirnaseq.isoforms.quantification.txt	8a8fdbd081cacded9db1f6d820a85247	361375	released
ec0fad2c-81c6-4bce-a9c2-166a09ff20b1	3ec20704-15ab-4d80-8e70-f776294fe797.wxs.MuTect2.aliquot.maf.gz	ede8d549e594614672f95ed62b81570c	5955161	released
d62ea21c-d018-4330-b54b-f7125043fd6f	add54a9e-ae92-4373-ab6a-e0bf874581f8.wxs.aliquot_ensemble_masked.maf.gz	31af690f8bf342d708bab5c02e9d32dd	18529	released
0300fe20-c335-4a7d-80e6-8fc5bf1e252b	CPTAC_2.f8c4c741-8ba8-4d04-9b06-74c9382e9ad0.wxs.MuTect2.somatic_annotation.vcf.gz	295fd1c7534404493eabe7de617931bf	6469950	released
d913c94d-f049-4464-a622-b315f835f7bb	b7b6b33b-5052-4538-8147-e82f69d03dda.rna_seq.genomic.gdc_realn.bam	6cb56d457d4d387d422c91f4b34ad5b7	3529870707	released
a9ef1605-b19d-41d9-a56f-2c3e4eb271e0	2f2ecf31-bae8-4ec5-8330-8d254202eae4_wxs_gdc_realn.bam	58fb396a7e643fc2b200c2b18421d0ee	63637051631	released
0ac06e09-2388-461f-8eac-bb9838c50066	159343dc-1767-42e3-9f0d-30cdcb35423e.wxs.varscan2.raw_somatic_mutation.vcf.gz	60ca03647da9260e3ac38a62976462d1	87748	released
21064f0c-7342-489c-8a6b-169c40ead14f	CPTAC-2.a7c6390b-1592-447b-b6e6-4ba8c93dc941.arriba.rna_fusion.tsv	53d2df61e2e9c076c6a2d117733df556	9104	released
6100d4ee-e07e-4d38-bc7e-3abe806a537d	5f1c20af-02e4-437a-90c0-139225e07aef_mirnaseq_gdc_realn.bam	ba9c06488d5af070966f545bc603e4b6	60464087	released
aa7cbf55-9ea8-45ba-b733-75cc93717372	b7b6b33b-5052-4538-8147-e82f69d03dda.rna_seq.augmented_star_gene_counts.tsv	e6f288407c62023da40851e4f444a773	4196119	released
cdc2a580-897f-4723-9263-b87ac07b20d3	a48b3334-56ac-45de-bd1e-c661bdeca90d.wxs.aliquot_ensemble_raw.maf.gz	33be39d1d9120ba1567be7a9d8e4a121	255232	released
5bdcbf0d-cc41-4bff-8258-5fbcbead669e	b7b6b33b-5052-4538-8147-e82f69d03dda.rna_seq.transcriptome.gdc_realn.bam	3de05ee42a69bb3ed925d67306c4868d	6446561511	released
e8d85317-a130-473d-a9b5-406fa1d75517	159343dc-1767-42e3-9f0d-30cdcb35423e.wxs.muse.raw_somatic_mutation.vcf.gz	2f0290a924e2b4be0c0a909f72fe88c9	37434	released
