Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Splice_Site,Translation_Start_Site,Total_Silenced
DES,0,0,0,0,1,0,0,0,0,1
DEPDC5,0,0,0,0,0,1,0,0,0,1
DEPDC4,0,1,0,0,0,0,0,0,0,1
LRRC4,0,0,0,0,0,1,0,0,0,1
LRRC3C,0,0,0,0,0,0,1,0,0,1
LRRC3B,0,0,0,0,1,0,0,0,0,1
LRRC16B,0,0,0,0,1,0,0,0,0,1
LRRC14B,0,0,0,0,0,1,0,0,0,1
DCLK3,0,0,0,0,1,0,0,0,0,1
DCHS1,0,0,0,0,1,0,0,0,0,1
DCAF8L1,0,0,0,0,1,0,0,0,0,1
DCAF4L2,0,0,0,0,1,0,0,0,0,1
DCAF4L1,0,0,0,0,1,0,0,0,0,1
DCAF12L1,0,0,0,0,1,0,0,0,0,1
DAGLA,0,0,0,0,1,0,0,0,0,1
DACT3,0,0,0,0,1,0,0,0,0,1
LRP4,0,0,0,0,0,1,0,0,0,1
LRP12,0,0,0,0,1,0,0,0,0,1
LRIT3,0,0,0,0,1,0,0,0,0,1
MAGEB6,0,0,0,0,1,0,0,0,0,1
MAGEB2,0,0,0,0,1,0,0,0,0,1
MAGEA12,0,0,0,0,1,0,0,0,0,1
MAEL,0,0,0,0,1,0,0,0,0,1
MAB21L2,0,0,0,0,1,0,0,0,0,1
MAATS1,0,0,0,0,1,0,0,0,0,1
LZTS1,0,0,0,0,1,0,0,0,0,1
LTBP4,0,0,0,0,1,0,0,0,0,1
LSAMP,0,0,0,0,1,0,0,0,0,1
LRRN4,0,0,0,0,0,0,0,1,0,1
LRRIQ4,0,0,0,0,1,0,0,0,0,1
LRRIQ3,0,0,0,0,1,0,0,0,0,1
LRRC9,0,0,0,0,1,0,0,0,0,1
LRRC63,0,0,0,0,1,0,0,0,0,1
LRRC49,0,0,0,0,1,0,0,0,0,1
LRRC43,0,0,0,0,1,0,0,0,0,1
MAL,0,1,0,0,0,0,0,0,0,1
MAGI2,0,0,0,0,1,0,0,0,0,1
MAGI1,0,0,0,0,0,1,0,0,0,1
DACT2,0,0,0,0,1,0,0,0,0,1
DACH2,0,0,0,0,1,0,0,0,0,1
DAAM2,0,0,0,0,1,0,0,0,0,1
CYYR1,0,0,0,0,1,0,0,0,0,1
CYP4X1,0,0,0,0,1,0,0,0,0,1
CYP3A5,0,0,0,0,1,0,0,0,0,1
CYP3A43,0,0,0,0,1,0,0,0,0,1
CYP3A4,0,0,0,0,1,0,0,0,0,1
CYP2S1,0,0,0,0,1,0,0,0,0,1
CYP2C9,0,0,0,0,1,0,0,0,0,1
CYP2C19,0,0,0,0,1,0,0,0,0,1
CYP2B6,0,0,0,0,1,0,0,0,0,1
MAGEC3,0,0,0,0,1,0,0,0,0,1
MBL2,0,0,0,0,1,0,0,0,0,1
MAST4,0,0,0,0,1,0,0,0,0,1
MAST1,0,0,0,0,1,0,0,0,0,1
MASP1,0,0,0,0,1,0,0,0,0,1
MARS2,0,0,0,0,1,0,0,0,0,1
MARCH4,0,0,0,0,1,0,0,0,0,1
MAPK8IP2,0,0,0,0,1,0,0,0,0,1
MAPK8IP1,0,0,0,0,1,0,0,0,0,1
MAPK10,0,0,0,0,1,0,0,0,0,1
MAPDA,0,0,0,0,1,0,0,0,0,1
MAP9,0,0,0,0,1,0,0,0,0,1
MAP6,0,0,0,0,1,0,0,0,0,1
MAP3K9,0,0,0,0,1,0,0,0,0,1
MAP3K19,0,0,0,0,1,0,0,0,0,1
MAP10,0,0,0,0,1,0,0,0,0,1
MAOB,0,0,0,0,1,0,0,0,0,1
CXorf30,0,0,0,0,1,0,0,0,0,1
CXCR1,0,0,0,0,1,0,0,0,0,1
CXCL6,0,0,0,0,1,0,0,0,0,1
CXCL5,0,0,0,0,1,0,0,0,0,1
MEP1B,0,0,0,0,1,0,0,0,0,1
MEP1A,0,0,0,0,1,0,0,0,0,1
MEGF9,0,0,0,0,1,0,0,0,0,1
MEGF8,1,0,0,0,0,0,0,0,0,1
MEGF11,0,0,0,0,1,0,0,0,0,1
MEF2C,0,0,0,0,1,0,0,0,0,1
MED12L,0,0,0,0,1,0,0,0,0,1
ME3,0,0,0,0,1,0,0,0,0,1
MDGA1,0,0,0,0,0,1,0,0,0,1
MCTP1,0,0,0,0,1,0,0,0,0,1
MCM10,0,0,0,0,1,0,0,0,0,1
MCHR1,0,0,0,0,1,0,0,0,0,1
MKX,0,0,0,0,1,0,0,0,0,1
MICALCL,0,0,0,0,1,0,0,0,0,1
MFSD6L,0,0,0,0,1,0,0,0,0,1
MFSD4,0,0,0,0,1,0,0,0,0,1
METTL25,0,0,0,0,1,0,0,0,0,1
METTL21C,0,0,0,0,1,0,0,0,0,1
MESP2,0,0,0,0,1,0,0,0,0,1
CYP2A6,0,0,0,0,1,0,0,0,0,1
CYP24A1,0,0,0,0,0,1,0,0,0,1
CYP21A2,0,0,0,0,1,0,0,0,0,1
CYP1A1,0,0,0,0,1,0,0,0,0,1
CYP19A1,0,0,0,0,1,0,0,0,0,1
CYP11A1,0,0,0,0,0,0,0,1,0,1
CYB561D1,0,0,0,0,1,0,0,0,0,1
CXorf57,0,0,0,0,1,0,0,0,0,1
CXorf36,0,0,0,0,1,0,0,0,0,1
CSPG4,0,0,0,0,1,0,0,0,0,1
CSMD2,0,0,0,0,1,0,0,0,0,1
CSMD1,0,0,0,0,1,0,0,0,0,1
MOGAT1,0,0,0,0,1,0,0,0,0,1
MOCS1,0,0,0,0,1,0,0,0,0,1
MOCOS,0,0,0,0,0,1,0,0,0,1
MOBP,0,0,0,0,1,0,0,0,0,1
MMRN1,0,0,0,0,1,0,0,0,0,1
MMP8,0,0,0,0,1,0,0,0,0,1
MMP3,0,0,0,0,1,0,0,0,0,1
MMP27,0,0,0,0,1,0,0,0,0,1
MMP25,0,0,0,0,1,0,0,0,0,1
MMP17,0,0,0,0,1,0,0,0,0,1
MMP13,0,0,0,0,1,0,0,0,0,1
MMP10,0,0,0,0,1,0,0,0,0,1
MLNR,0,0,0,0,1,0,0,0,0,1
MS4A15,0,0,0,0,0,0,0,1,0,1
MROH9,0,0,0,0,1,0,0,0,0,1
MROH2B,0,0,0,0,1,0,0,0,0,1
MROH2A,0,0,0,0,1,0,0,0,0,1
MRGPRX1,0,0,0,0,1,0,0,0,0,1
MPZ,0,0,0,0,1,0,0,0,0,1
MPPED2,0,0,0,0,1,0,0,0,0,1
MPP6,0,0,0,0,1,0,0,0,0,1
MPP2,0,0,0,0,1,0,0,0,0,1
CXADR,0,0,0,0,0,1,0,0,0,1
CTTNBP2NL,0,0,0,0,1,0,0,0,0,1
CTNND2,0,0,0,0,1,0,0,0,0,1
CTNNA2,0,0,0,0,1,0,0,0,0,1
CTAGE9,0,0,0,0,1,0,0,0,0,1
CTAGE1,0,0,0,0,1,0,0,0,0,1
CST4,0,0,0,0,1,0,0,0,0,1
CR2,0,0,0,0,1,0,0,0,0,1
CPZ,0,0,0,0,1,0,0,0,0,1
CPT1C,0,0,0,0,1,0,0,0,0,1
CPO,0,0,0,0,1,0,0,0,0,1
MUC2,0,0,0,0,1,0,0,0,0,1
MUC19,0,0,0,0,1,0,0,0,0,1
MUC13,0,0,0,0,1,0,0,0,0,1
MTX3,0,0,0,0,1,0,0,0,0,1
MTUS2,0,0,0,0,0,1,0,0,0,1
MTTP,0,0,0,0,1,0,0,0,0,1
MTPAP,0,0,0,0,1,0,0,0,0,1
MSI1,0,0,0,0,1,0,0,0,0,1
MSH4,0,0,0,0,1,0,0,0,0,1
MSC,0,0,0,0,0,0,0,0,1,1
MSANTD1,0,0,0,0,0,0,0,1,0,1
MS4A2,0,0,0,0,0,0,0,0,1,1
MYH2,0,0,0,0,1,0,0,0,0,1
MYH11,0,0,0,0,1,0,0,0,0,1
MYCN,0,0,0,0,1,0,0,0,0,1
MYBPH,0,0,0,0,1,0,0,0,0,1
MYBPC3,0,0,0,0,1,0,0,0,0,1
MYBL2,0,0,0,0,1,0,0,0,0,1
MUM1L1,0,0,0,0,1,0,0,0,0,1
CRTAC1,0,0,0,0,1,0,0,0,0,1
CRMP1,0,0,0,0,1,0,0,0,0,1
CRLF1,0,0,0,0,1,0,0,0,0,1
CRISPLD1,0,0,0,0,0,1,0,0,0,1
CRISP2,0,0,0,0,1,0,0,0,0,1
CRHBP,0,0,0,0,1,0,0,0,0,1
CREB5,0,0,0,0,1,0,0,0,0,1
CREB3L3,0,0,0,0,1,0,0,0,0,1
CREB3L1,0,0,0,0,1,0,0,0,0,1
MYLK3,0,0,0,0,1,0,0,0,0,1
CPNE9,0,0,0,0,1,0,0,0,0,1
CPNE8,0,0,0,0,1,0,0,0,0,1
CPNE6,0,0,0,0,0,1,0,0,0,1
CPNE4,0,0,0,0,1,0,0,0,0,1
CPLX1,0,1,0,0,0,0,0,0,0,1
CPED1,0,0,0,0,0,1,0,0,0,1
CPEB1,0,0,0,0,1,0,0,0,0,1
CPAMD8,0,0,0,0,1,0,0,0,0,1
CPA5,0,0,0,0,1,0,0,0,0,1
CORIN,0,0,0,0,1,0,0,0,0,1
COLGALT2,0,0,0,0,0,0,0,1,0,1
COL9A1,0,0,0,0,1,0,0,0,0,1
MYLK2,0,0,0,0,1,0,0,0,0,1
MYL11,0,0,0,0,1,0,0,0,0,1
MYH3,0,0,0,0,1,0,0,0,0,1
NAT8L,0,0,0,0,1,0,0,0,0,1
NAT2,0,0,0,0,1,0,0,0,0,1
NAPSA,0,0,0,0,1,0,0,0,0,1
NANOG,0,0,0,0,1,0,0,0,0,1
NALF2,0,0,0,0,1,0,0,0,0,1
NALF1,0,0,0,0,1,0,0,0,0,1
NAALADL2,0,0,0,0,1,0,0,0,0,1
NAALADL1,0,0,0,0,1,0,0,0,0,1
NAA11,0,0,0,0,1,0,0,0,0,1
MYT1L,0,0,0,0,1,0,0,0,0,1
MYT1,0,0,0,0,1,0,0,0,0,1
MYPN,0,0,0,0,1,0,0,0,0,1
MYOM3,0,0,0,0,1,0,0,0,0,1
MYOM2,0,0,0,0,1,0,0,0,0,1
MYO3B,0,0,0,0,1,0,0,0,0,1
MYO3A,0,0,0,0,1,0,0,0,0,1
CNTLN,0,0,0,0,1,0,0,0,0,1
NEGR1,0,0,0,0,1,0,0,0,0,1
NEBL,0,0,0,0,1,0,0,0,0,1
NDST4,0,0,0,0,1,0,0,0,0,1
NDST3,0,0,0,0,1,0,0,0,0,1
NCOR2,1,0,0,0,0,0,0,0,0,1
NCKAP5L,0,0,0,0,1,0,0,0,0,1
NCKAP5,0,0,0,0,1,0,0,0,0,1
NCCRP1,0,0,0,0,1,0,0,0,0,1
COL5A3,0,0,0,0,1,0,0,0,0,1
COL4A6,0,0,0,0,1,0,0,0,0,1
COL4A3,0,0,0,0,1,0,0,0,0,1
COL28A1,0,0,0,0,1,0,0,0,0,1
COL25A1,0,0,0,0,1,0,0,0,0,1
COL23A1,0,0,0,0,1,0,0,0,0,1
COL21A1,0,0,0,0,1,0,0,0,0,1
NEUROG3,0,0,0,0,1,0,0,0,0,1
NEUROG2,0,0,0,0,1,0,0,0,0,1
NEURL1,0,0,0,0,1,0,0,0,0,1
NEU4,0,0,0,0,1,0,0,0,0,1
NEO1,0,0,0,0,1,0,0,0,0,1
NEK8,0,0,0,0,1,0,0,0,0,1
NEK4,0,0,0,0,0,0,0,1,0,1
COL13A1,0,0,0,0,1,0,0,0,0,1
COBLL1,0,0,0,0,1,0,0,0,0,1
COBL,0,0,0,0,1,0,0,0,0,1
CNTNAP5,0,0,0,0,1,0,0,0,0,1
CNTNAP4,0,0,0,0,1,0,0,0,0,1
CNTNAP3,0,0,0,0,1,0,0,0,0,1
CNTNAP2,0,0,0,0,1,0,0,0,0,1
CNTN6,0,0,0,0,1,0,0,0,0,1
CNTN2,0,0,0,0,1,0,0,0,0,1
CNGA1,1,0,0,0,0,0,0,0,0,1
CNDP1,0,0,0,0,1,0,0,0,0,1
CNBD1,0,0,0,0,1,0,0,0,0,1
NLRP2,0,0,0,0,1,0,0,0,0,1
NLRP14,0,0,0,0,1,0,0,0,0,1
NLGN4Y,0,0,0,0,1,0,0,0,0,1
NKPD1,0,0,0,0,1,0,0,0,0,1
NKD1,0,0,0,0,1,0,0,0,0,1
NKAIN1,0,0,0,0,1,0,0,0,0,1
NIPAL4,0,0,0,0,1,0,0,0,0,1
NINL,0,0,0,0,1,0,0,0,0,1
NIM1K,0,0,0,0,1,0,0,0,0,1
NID1,0,0,0,0,1,0,0,0,0,1
NHLH1,0,0,0,0,1,0,0,0,0,1
NFIA,0,0,0,0,1,0,0,0,0,1
NFE2,0,0,0,0,1,0,0,0,0,1
NOVA1,0,0,0,0,1,0,0,0,0,1
NOV,0,0,0,0,1,0,0,0,0,1
NOG,0,0,0,0,1,0,0,0,0,1
NOD2,0,0,0,0,1,0,0,0,0,1
NMUR2,0,0,0,0,1,0,0,0,0,1
NME9,0,0,0,0,1,0,0,0,0,1
NME8,0,0,0,0,1,0,0,0,0,1
NLRP5,0,0,0,0,1,0,0,0,0,1
CNTD2,0,0,0,0,1,0,0,0,0,1
CNR1,0,0,0,0,1,0,0,0,0,1
CNNM2,0,0,0,0,1,0,0,0,0,1
CNKSR3,0,0,0,0,0,1,0,0,0,1
CNIH3,0,0,0,0,1,0,0,0,0,1
CNGA4,0,0,0,0,1,0,0,0,0,1
CNGA3,0,0,0,0,1,0,0,0,0,1
CNGA2,0,0,0,0,1,0,0,0,0,1
NR2F1,0,0,0,0,1,0,0,0,0,1
NR1I2,0,0,0,0,1,0,0,0,0,1
NPY4R,0,0,0,0,1,0,0,0,0,1
NPY1R,0,0,0,0,1,0,0,0,0,1
NPY,0,0,0,0,0,1,0,0,0,1
NPTX2,0,0,0,0,1,0,0,0,0,1
NPTX1,0,0,0,0,1,0,0,0,0,1
NPR2,0,0,0,0,1,0,0,0,0,1
NPR1,0,0,0,0,1,0,0,0,0,1
NPPC,0,0,0,0,1,0,0,0,0,1
NPPB,0,0,0,0,1,0,0,0,0,1
NPFFR2,0,0,0,0,1,0,0,0,0,1
NPFFR1,0,0,0,0,1,0,0,0,0,1
NPAP1,0,0,0,0,1,0,0,0,0,1
NOX5,0,0,0,0,1,0,0,0,0,1
NOX4,0,0,0,0,1,0,0,0,0,1
CLIC6,0,0,0,0,1,0,0,0,0,1
CLIC5,0,0,0,0,1,0,0,0,0,1
CLEC4M,0,0,0,0,1,0,0,0,0,1
CLEC4F,0,0,0,0,1,0,0,0,0,1
CLEC4C,0,0,0,0,1,0,0,0,0,1
CLEC3A,0,0,0,0,1,0,0,0,0,1
NTN5,0,0,0,0,1,0,0,0,0,1
NTN3,0,0,0,0,1,0,0,0,0,1
NSL1,0,0,0,0,0,0,1,0,0,1
NRXN3,0,0,0,0,1,0,0,0,0,1
NRROS,0,0,0,0,1,0,0,0,0,1
NRG2,0,0,0,0,0,1,0,0,0,1
NRAP,0,0,0,0,1,0,0,0,0,1
NR5A2,0,0,0,0,1,0,0,0,0,1
NR4A3,0,0,0,0,1,0,0,0,0,1
NR3C2,0,0,0,0,1,0,0,0,0,1
NXNL2,0,0,0,0,1,0,0,0,0,1
NXF5,0,0,0,0,1,0,0,0,0,1
NXF3,0,0,0,0,1,0,0,0,0,1
NUP62CL,0,0,0,0,1,0,0,0,0,1
NUGGC,0,0,0,0,1,0,0,0,0,1
NUDT6,0,0,0,0,1,0,0,0,0,1
NUDT16,1,0,0,0,0,0,0,0,0,1
NTRK1,0,0,0,0,1,0,0,0,0,1
CMTM2,0,0,0,0,1,0,0,0,0,1
CMKLR1,0,0,0,0,1,0,0,0,0,1
CLSTN2,0,0,0,0,1,0,0,0,0,1
CLRN3,0,0,0,0,1,0,0,0,0,1
CLPB,0,0,0,0,1,0,0,0,0,1
CLNK,0,0,0,0,1,0,0,0,0,1
CLLU1OS,0,0,0,0,1,0,0,0,0,1
CLIP4,0,0,0,0,1,0,0,0,0,1
OR2C3,0,0,0,0,1,0,0,0,0,1
OR2AG2,0,0,0,0,1,0,0,0,0,1
OR1K1,0,0,0,0,0,1,0,0,0,1
OPTC,0,0,0,0,1,0,0,0,0,1
OPRK1,0,0,0,0,1,0,0,0,0,1
OPCML,0,0,0,0,1,0,0,0,0,1
ONECUT1,0,0,0,0,1,0,0,0,0,1
OMD,0,0,0,0,1,0,0,0,0,1
OLIG1,0,0,0,0,1,0,0,0,0,1
OLFM4,0,0,0,0,1,0,0,0,0,1
OLAH,0,0,0,0,1,0,0,0,0,1
OCSTAMP,0,0,0,0,1,0,0,0,0,1
OC90,0,0,0,0,1,0,0,0,0,1
NYNRIN,0,0,0,0,1,0,0,0,0,1
NYAP2,0,0,0,0,1,0,0,0,0,1
NXPH2,0,0,0,0,1,0,0,0,0,1
CKMT2,0,0,0,0,1,0,0,0,0,1
CKM,0,0,0,0,1,0,0,0,0,1
CIT,0,0,0,0,0,1,0,0,0,1
CIMIP6,0,0,0,0,1,0,0,0,0,1
CILP2,0,0,0,0,1,0,0,0,0,1
CILP,0,0,0,0,1,0,0,0,0,1
OR52N4,0,0,0,0,1,0,0,0,0,1
OR51I1,0,0,0,0,1,0,0,0,0,1
OR51E1,0,0,0,0,1,0,0,0,0,1
OR51B5,0,0,0,0,1,0,0,0,0,1
OR4N4,0,0,0,0,1,0,0,0,0,1
OR3A3,0,0,0,0,1,0,0,0,0,1
OR2W3,0,0,0,0,1,0,0,0,0,1
OR2T8,0,0,0,0,1,0,0,0,0,1
OR2L3,0,0,0,0,1,0,0,0,0,1
OR2L13,0,0,0,0,1,0,0,0,0,1
OTOP3,0,0,0,0,1,0,0,0,0,1
OTOG,0,0,0,0,0,1,0,0,0,1
OSR1,0,0,0,0,1,0,0,0,0,1
OSGIN1,1,0,0,0,0,0,0,0,0,1
ORM1,0,0,0,0,1,0,0,0,0,1
OR8A1,0,0,0,0,1,0,0,0,0,1
OR7D2,0,0,0,0,1,0,0,0,0,1
OR7A5,0,0,1,0,0,0,0,0,0,1
OR56B1,0,0,0,0,1,0,0,0,0,1
CLEC17A,0,0,0,0,1,0,0,0,0,1
CLEC11A,0,0,0,0,1,0,0,0,0,1
CLDN16,0,0,0,0,1,0,0,0,0,1
CLCNKB,0,0,0,0,1,0,0,0,0,1
CLCN5,0,0,0,0,1,0,0,0,0,1
CLCN1,0,0,0,0,0,1,0,0,0,1
CLCF1,0,0,0,0,1,0,0,0,0,1
P2RY8,0,0,0,0,1,0,0,0,0,1
P2RY12,0,0,0,0,1,0,0,0,0,1
P2RY10,0,0,0,0,0,1,0,0,0,1
CHST8,0,0,0,0,1,0,0,0,0,1
CHST7,0,0,0,0,1,0,0,0,0,1
CHST6,0,0,0,0,1,0,0,0,0,1
CHST2,0,0,0,0,1,0,0,0,0,1
CHST13,0,0,0,0,1,0,0,0,0,1
CHST11,1,0,0,0,0,0,0,0,0,1
CHST1,0,0,0,0,1,0,0,0,0,1
CHRNA5,0,0,0,0,1,0,0,0,0,1
CHRNA2,0,0,0,0,1,0,0,0,0,1
CHRD,0,0,0,0,1,0,0,0,0,1
OXTR,0,0,0,0,1,0,0,0,0,1
OXER1,0,0,0,0,1,0,0,0,0,1
OVGP1,0,0,0,0,1,0,0,0,0,1
CFAP210,0,0,0,0,1,0,0,0,0,1
CETP,0,0,0,0,0,0,0,1,0,1
CEP85L,0,0,0,0,1,0,0,0,0,1
PATE2,0,0,0,0,1,0,0,0,0,1
PARP8,0,0,0,0,1,0,0,0,0,1
PARP15,0,0,0,0,1,0,0,0,0,1
PARD6G,0,0,0,0,1,0,0,0,0,1
PARD6B,0,0,0,0,1,0,0,0,0,1
PARD3B,0,0,0,0,1,0,0,0,0,1
PAQR3,0,0,0,0,0,1,0,0,0,1
PAMR1,0,0,0,0,1,0,0,0,0,1
PAK3,0,0,0,0,1,0,0,0,0,1
PADI3,0,0,0,0,1,0,0,0,0,1
PADI2,0,0,0,0,1,0,0,0,0,1
PABPN1L,0,0,0,0,1,0,0,0,0,1
PABPC5,0,0,0,0,1,0,0,0,0,1
PCDH7,1,0,0,0,0,0,0,0,0,1
PCDH20,0,0,0,0,1,0,0,0,0,1
PCDH12,0,0,0,0,0,1,0,0,0,1
PAX8,0,0,0,0,1,0,0,0,0,1
PAX7,0,0,0,0,1,0,0,0,0,1
PAX5,0,0,0,0,1,0,0,0,0,1
PAX3,0,0,0,0,1,0,0,0,0,1
CHDC2,0,0,0,0,1,0,0,0,0,1
CHADL,0,0,0,0,1,0,0,0,0,1
CHAC1,0,0,0,0,1,0,0,0,0,1
CGNL1,0,0,0,0,1,0,0,0,0,1
CGN,0,0,0,0,1,0,0,0,0,1
CGB1,0,0,0,0,1,0,0,0,0,1
CFHR4,0,1,0,0,0,0,0,0,0,1
CFAP276,0,0,0,0,1,0,0,0,0,1
CFAP263,0,0,0,0,0,1,0,0,0,1
CEACAM5,0,0,0,0,0,1,0,0,0,1
CDX2,0,0,0,0,1,0,0,0,0,1
CDON,0,0,0,0,1,0,0,0,0,1
CDKL5,0,0,0,0,1,0,0,0,0,1
PCDHB11,0,0,0,0,1,0,0,0,0,1
PCDHAC1,0,0,0,0,1,0,0,0,0,1
PCDHA8,0,0,0,0,0,0,0,0,1,1
PCDHA7,0,0,0,0,1,0,0,0,0,1
PCDHA5,0,0,0,0,1,0,0,0,0,1
PCDHA4,0,0,0,0,1,0,0,0,0,1
PCDHA3,0,0,0,0,1,0,0,0,0,1
PCDHA2,0,0,0,0,1,0,0,0,0,1
PCDHA12,0,0,0,0,1,0,0,0,0,1
PCDHA11,0,0,0,0,1,0,0,0,0,1
PCDHA10,0,0,0,0,0,1,0,0,0,1
PCDHA1,0,0,0,0,1,0,0,0,0,1
CDH19,0,0,0,0,1,0,0,0,0,1
PCSK1N,0,0,0,0,0,0,0,1,0,1
PCSK1,0,0,0,0,1,0,0,0,0,1
PCDP1,0,0,0,0,1,0,0,0,0,1
PCDHGB1,1,0,0,0,0,0,0,0,0,1
PCDHGA4,0,0,0,0,1,0,0,0,0,1
PCDHB8,0,0,0,0,1,0,0,0,0,1
PCDHB2,0,0,0,0,1,0,0,0,0,1
PCDHB16,0,0,0,0,1,0,0,0,0,1
CEP41,0,0,0,0,1,0,0,0,0,1
CEP128,0,0,0,0,1,0,0,0,0,1
CENPE,0,0,0,0,0,0,0,1,0,1
CEND1,0,0,0,0,1,0,0,0,0,1
CELF4,0,0,0,0,1,0,0,0,0,1
CEL,0,0,0,0,1,0,0,0,0,1
CEBPE,0,0,0,0,1,0,0,0,0,1
PDE4A,0,0,0,0,1,0,0,0,0,1
PDE1B,0,0,0,0,1,0,0,0,0,1
PDE11A,0,0,0,0,1,0,0,0,0,1
PDE10A,0,0,0,0,0,1,0,0,0,1
PCYT1B,0,0,0,0,0,0,0,1,0,1
PCSK9,0,0,0,0,1,0,0,0,0,1
CDKL3,0,0,0,0,1,0,0,0,0,1
CDKL2,0,0,0,0,0,1,0,0,0,1
CDK5R1,0,0,0,0,1,0,0,0,0,1
CDK15,0,0,0,0,1,0,0,0,0,1
CDHR1,0,0,0,0,1,0,0,0,0,1
CDH8,0,0,0,0,1,0,0,0,0,1
CDH5,0,0,0,0,1,0,0,0,0,1
CDH4,0,0,0,0,1,0,0,0,0,1
CDH26,0,0,0,0,0,1,0,0,0,1
CDH22,0,0,0,0,1,0,0,0,0,1
PHACTR1,0,0,0,0,0,1,0,0,0,1
PGM2L1,0,0,0,0,1,0,0,0,0,1
PGLYRP4,0,0,0,0,1,0,0,0,0,1
PGBD4,0,0,0,0,1,0,0,0,0,1
PEX11A,1,0,0,0,0,0,0,0,0,1
PER3,0,0,0,0,1,0,0,0,0,1
PENK,0,0,0,0,1,0,0,0,0,1
PEBP4,0,0,0,0,1,0,0,0,0,1
PEAR1,0,0,0,0,1,0,0,0,0,1
PEAK1,0,0,0,0,1,0,0,0,0,1
PDZRN4,0,0,0,0,1,0,0,0,0,1
PDZD2,0,0,0,0,1,0,0,0,0,1
PDGFRA,0,0,0,0,1,0,0,0,0,1
PDE7B,0,0,0,0,1,0,0,0,0,1
PDE6A,0,0,0,0,1,0,0,0,0,1
PDE5A,0,0,0,0,1,0,0,0,0,1
CDCP2,0,0,0,0,1,0,0,0,0,1
CDC45,0,0,0,0,1,0,0,0,0,1
CDC20B,0,0,0,0,1,0,0,0,0,1
CDC14A,0,0,0,0,1,0,0,0,0,1
CD6,0,0,0,0,0,1,0,0,0,1
CD36,0,0,0,0,1,0,0,0,0,1
CD300LG,0,0,0,0,1,0,0,0,0,1
PIPOX,0,0,0,0,1,0,0,0,0,1
PIK3R6,0,0,0,0,1,0,0,0,0,1
PIK3CG,0,0,0,0,1,0,0,0,0,1
PIGR,0,0,0,0,1,0,0,0,0,1
PID1,0,0,0,0,1,0,0,0,0,1
PHYHD1,0,0,0,0,1,0,0,0,0,1
PHLPP1,0,0,0,0,1,0,0,0,0,1
PHF21B,0,0,0,0,1,0,0,0,0,1
PHEX,0,0,0,0,1,0,0,0,0,1
CCT6B,0,0,0,0,1,0,0,0,0,1
CCR8,0,0,0,0,1,0,0,0,0,1
CCR3,0,0,0,0,1,0,0,0,0,1
CCNO,0,0,0,0,1,0,0,0,0,1
PLA2G5,0,0,0,0,1,0,0,0,0,1
PLA1A,0,0,0,0,1,0,0,0,0,1
PKNOX2,1,0,0,0,0,0,0,0,0,1
PKDREJ,0,0,0,0,1,0,0,0,0,1
PKD1,0,0,0,0,1,0,0,0,0,1
CDH18,0,0,0,0,1,0,0,0,0,1
CDH17,0,0,0,0,1,0,0,0,0,1
CDH16,0,0,0,0,1,0,0,0,0,1
CDH15,0,0,0,0,1,0,0,0,0,1
CDH12,0,0,0,0,1,0,0,0,0,1
CDH11,0,0,0,0,1,0,0,0,0,1
CDH10,0,0,0,0,1,0,0,0,0,1
PLG,0,0,0,0,1,0,0,0,0,1
PLEKHS1,0,0,0,0,1,0,0,0,0,1
PLEKHG7,0,0,0,0,0,0,0,1,0,1
PLEKHD1,0,0,0,0,1,0,0,0,0,1
PLCXD3,0,0,0,0,1,0,0,0,0,1
PLCL2,0,0,0,0,1,0,0,0,0,1
PLCH2,0,0,0,0,1,0,0,0,0,1
PLCB2,0,0,0,0,1,0,0,0,0,1
CD300LB,0,0,0,0,1,0,0,0,0,1
CD300C,0,0,0,0,1,0,0,0,0,1
CD226,0,0,0,0,1,0,0,0,0,1
CD22,0,0,0,0,1,0,0,0,0,1
CD1E,0,0,0,0,1,0,0,0,0,1
CD1A,0,0,0,0,1,0,0,0,0,1
CD109,0,0,0,0,1,0,0,0,0,1
CCT8L2,0,0,0,0,1,0,0,0,0,1
POLH,0,0,0,0,1,0,0,0,0,1
POF1B,0,0,0,0,1,0,0,0,0,1
PODXL2,1,0,0,0,0,0,0,0,0,1
PNPLA7,0,0,0,0,0,0,0,1,0,1
PNPLA4,0,0,0,0,1,0,0,0,0,1
PNPLA1,0,0,0,0,1,0,0,0,0,1
PNMAL2,0,0,0,0,1,0,0,0,0,1
PNLIPRP3,0,0,0,0,1,0,0,0,0,1
PNLDC1,0,0,0,0,1,0,0,0,0,1
PMFBP1,0,0,0,0,1,0,0,0,0,1
PM20D2,0,0,0,0,1,0,0,0,0,1
PM20D1,0,0,0,0,0,0,0,1,0,1
PLP1,0,0,0,0,1,0,0,0,0,1
PLN,0,0,0,0,1,0,0,0,0,1
PLK5,0,0,0,0,1,0,0,0,0,1
PLIN4,0,0,0,0,1,0,0,0,0,1
CCDC88B,0,0,0,0,1,0,0,0,0,1
CCDC85A,0,0,0,0,1,0,0,0,0,1
CCDC79,0,0,0,0,1,0,0,0,0,1
CCDC63,0,0,0,0,1,0,0,0,0,1
CCDC40,0,0,0,0,1,0,0,0,0,1
